Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_50,EMA_10,EMA_50,RSI_14,MACD,Signal_Line,BB_Mid,BB_Upper,BB_Lower
2019-02-01 00:00:00-05:00,3.5834236414555143,3.6402128700227965,3.535810124145555,3.5891273021698,625048000,0.0,0.0,,,3.5891273021698,3.5891273021698,,0.0,0.0,,,
2019-02-04 00:00:00-05:00,3.604998950642559,3.7366805202266438,3.582928096577509,3.6994824409484863,528592000,0.0,0.0,,,3.6091918728568335,3.593454954670925,,0.008803258933912428,0.0017606517867824857,,,
2019-02-05 00:00:00-05:00,3.7113856680634476,3.755279524174294,3.6776594035318073,3.7185773849487305,542424000,0.0,0.0,,,3.629080147782633,3.5983617166426036,,0.0171233204811978,0.0048331855256655495,,,
2019-02-06 00:00:00-05:00,3.7518079702805753,3.8586909055844467,3.746352396712601,3.7942140102386475,702464000,0.0,0.0,,,3.659104486410999,3.6060421987444093,,0.029480440571500566,0.009762636534832553,,,
2019-02-07 00:00:00-05:00,3.747839896730978,3.750071743591406,3.6129346042270316,3.655836343765259,637120000,0.0,0.0,,,3.658510278657228,3.6079949103138547,,0.027787311230453415,0.013367571473956726,,,
2019-02-08 00:00:00-05:00,3.5886316635548225,3.6850989101391387,3.574248466525388,3.674435615539551,461604000,0.0,0.0,,,3.661405794454014,3.610600428165843,,0.027627823469685175,0.016219621873102417,,,
2019-02-11 00:00:00-05:00,3.6302930459116847,3.684602334922174,3.583423323978086,3.6317811012268066,495180000,0.0,0.0,,,3.6560194865945217,3.611431042795685,,0.023785382361859675,0.01773277397085387,,,
2019-02-12 00:00:00-05:00,3.6702192838898213,3.7644546710470794,3.6558358522792163,3.748831272125244,591060000,0.0,0.0,,,3.6728943566910166,3.6168192870831186,,0.029841199886238012,0.020154459153930698,,,
2019-02-13 00:00:00-05:00,3.7783422154737027,3.864394014157124,3.7647028105067095,3.7912375926971436,605372000,0.0,0.0,,,3.69441130869213,3.62365922063661,,0.03762855599926418,0.023649278522997395,,,
2019-02-14 00:00:00-05:00,3.790245845313,3.860426394741401,3.747095782178883,3.832155704498291,827264000,0.0,0.0,3.713567876815796,,3.71945574429325,3.631835553337068,,0.046565068356863026,0.028232436489770522,,,
2019-02-15 00:00:00-05:00,4.0409613376501765,4.063775981307264,3.879025329804247,3.9018402099609375,1516748000,0.0,0.0,3.7448391675949098,,3.7526165562328293,3.642423971243886,,0.05859483125676723,0.03430491544316987,,,
2019-02-19 00:00:00-05:00,3.8911764912210884,3.965076937448456,3.8720815142359837,3.8844807147979736,551892000,0.0,0.0,3.7633389949798586,,3.776591857790128,3.6519163925597327,,0.06596730877210488,0.04063739410895687,,,
2019-02-20 00:00:00-05:00,3.91374375717389,3.999051535031109,3.902584522613737,3.931846857070923,540988000,0.0,0.0,3.7846659421920776,,3.804820039477545,3.6628940578346816,,0.07477019784695393,0.04746395485655629,,,
2019-02-21 00:00:00-05:00,3.9444948151730865,3.969045370390295,3.848275407333511,3.8629066944122314,448548000,0.0,0.0,3.791535210609436,,3.81538124946567,3.6707376906416442,66.93250907735393,0.0753154660798665,0.053034257101218334,,,
2019-02-22 00:00:00-05:00,3.914735906207042,3.9665652713235433,3.9010965000186486,3.9477181434631348,401740000,0.0,0.0,3.8207233905792237,,3.8394425029197543,3.6815996691836634,70.07215378501093,0.08164996030538463,0.0587573977420516,,,
2019-02-25 00:00:00-05:00,4.031290012767143,4.098742538908199,3.9266389363137773,3.9353187084198,656020000,0.0,0.0,3.8468116998672484,,3.856874540283399,3.691549435428218,64.82689670161659,0.0846932705321155,0.06394457230006438,,,
2019-02-26 00:00:00-05:00,3.930606705523603,3.9866519064276726,3.8624099189548224,3.895888328552246,488464000,0.0,0.0,3.8732224225997927,,3.8639679563322797,3.699562725354651,60.869513109840405,0.08296702151197621,0.06774906214244675,,,
2019-02-27 00:00:00-05:00,3.881504575475463,3.9080391166695754,3.7969406101103225,3.853977918624878,500256000,0.0,0.0,3.883737087249756,,3.862151585840025,3.705618223129954,53.8216711997951,0.07732577352179826,0.06966440441831705,,,
2019-02-28 00:00:00-05:00,3.8477725466301065,3.8701144896185067,3.8070607405017713,3.829402446746826,324944000,0.004,0.0,3.887553572654724,,3.8561971969139885,3.710472506409047,62.98941667716422,0.07006435043355985,0.06974439362136561,,,
2019-03-01 00:00:00-05:00,3.879298836439182,3.9259685185620774,3.820961733785563,3.8837673664093018,357188000,0.0,0.0,3.892714738845825,,3.8612099550040453,3.717268383271802,64.87002629518966,0.06791354986247589,0.06937822486958767,3.8031413078308107,4.022510618720342,3.5837719969412793
2019-03-04 00:00:00-05:00,3.922245774504026,3.945084169239637,3.8353604896481794,3.8919601440429688,409992000,0.0,0.0,3.8917267322540283,,3.8668008984656677,3.724119040556946,69.43346672802159,0.06610806102271738,0.06872419210021362,3.818282949924469,4.016211780143746,3.6203541197051914
2019-03-05 00:00:00-05:00,3.8763209835992956,3.923735473485419,3.821955708189767,3.8855061531066895,362924000,0.0,0.0,3.8918292760849,,3.8702018538549443,3.730447946931446,62.22902304514739,0.06342528774283052,0.067664411228737,3.827584135532379,4.019395616853155,3.635772654211603
2019-03-06 00:00:00-05:00,3.8765687568461953,3.885008893706661,3.77181006506702,3.774540662765503,403524000,0.0,0.0,3.876098656654358,,3.8528089100205003,3.7321770730425854,48.66929746689205,0.05174865659612582,0.06448126030221477,3.830382299423218,4.017062354822204,3.6437022440242326
2019-03-07 00:00:00-05:00,3.7509575687181855,3.760639187902751,3.659107542067166,3.7052807807922363,450104000,0.0,0.0,3.8603360652923584,,3.8259856137971795,3.731122316483748,40.32544488424029,0.03648556575002937,0.05888212139177769,3.8259356379508973,4.020320846129834,3.631550429771961
2019-03-08 00:00:00-05:00,3.615913418424627,3.750213190881308,3.594564375834374,3.7395386695861816,422416000,0.0,0.0,3.839518117904663,,3.810267987576998,3.731452369546589,36.917241040006516,0.026844336805738056,0.05247456447456977,3.8301207542419435,4.012307474999534,3.6479340334843533
2019-03-11 00:00:00-04:00,3.76312120523744,4.023031750232796,3.7159548341043567,4.0001935958862305,859728000,0.0,0.0,3.846005606651306,,3.8447999163604947,3.7419912411677516,56.69957823170946,0.039777734610576765,0.049935198501771166,3.846408653259277,4.02823737646133,3.664579930057224
2019-03-12 00:00:00-04:00,4.027996914579523,4.080872589964656,3.951786159561505,4.034451484680176,579576000,0.0,0.0,3.8598619222640993,,3.8792820196913453,3.753460270325102,56.032194880452224,0.05219025410949074,0.05038620962331508,3.866542172431946,4.037133065156669,3.6959512797072227
2019-03-13 00:00:00-04:00,4.071935624193911,4.215171953263169,4.064488153267175,4.185879230499268,768900000,0.0,0.0,3.8930520534515383,,3.9350269671109674,3.770417876606442,67.30897448052441,0.07340010803740515,0.0549889893061331,3.888394570350647,4.102035047956844,3.6747540927444504
2019-03-14 00:00:00-04:00,4.195064741840049,4.206980506906839,4.102221585305186,4.109917163848877,519384000,0.0,0.0,3.921103525161743,,3.9668251846996783,3.783731574145361,58.77592742230932,0.08312139445283506,0.060615470335473494,3.9043285489082336,4.134365457896891,3.6742916399195766
2019-03-15 00:00:00-04:00,4.153111772218814,4.2581188087931725,4.149636379934526,4.215421199798584,661484000,0.0,0.0,3.9542689085006715,,4.012024460172206,3.8006605790729386,63.76806770668655,0.09820681095717587,0.06813373845981398,3.923491823673248,4.189289827144578,3.657693820201918
2019-03-18 00:00:00-04:00,4.246947926484213,4.30081698150757,4.1670134287818295,4.194072246551514,486992000,0.0,0.0,3.984480118751526,,4.045124057695716,3.8160884876015104,64.9220818950233,0.10720365313366376,0.07594772139458394,3.938103425502777,4.229761387864434,3.64644546314112
2019-03-19 00:00:00-04:00,4.2886537092727535,4.406321338326822,4.271773430802788,4.3618855476379395,854972000,0.0,0.0,4.0321180582046505,,4.102717055867029,3.8374922938774487,72.57288307069001,0.12641758309497186,0.08604169373466153,3.9619736671447754,4.308194122166879,3.615753212122672
2019-03-20 00:00:00-04:00,4.390928451852139,4.444300811746411,4.2946099076537365,4.32936429977417,719148000,0.0,0.0,4.087600421905518,,4.143925645668327,3.8567813921479086,72.06391974552638,0.137436288128574,0.09632061261344403,3.9818495392799376,4.364511438392915,3.5991876401669596
2019-03-21 00:00:00-04:00,4.352451251663063,4.5925023561885085,4.34748627061417,4.566188335418701,824312000,0.0,0.0,4.173691177368164,,4.220700680168395,3.884601272276175,75.93880275993666,0.16339489704530674,0.10973546949981658,4.017013621330261,4.475412961805677,3.558614280854846
2019-03-22 00:00:00-04:00,4.538882161477809,4.587537652940688,4.392418526072862,4.406320095062256,747644000,0.0,0.0,4.2403693199157715,,4.254449664694551,3.9050608339540607,67.52958375544767,0.16911776637277054,0.12161192887440737,4.039943718910218,4.528628132765834,3.551259305054601
2019-03-25 00:00:00-04:00,4.365608576718421,4.429903337521941,4.247692866090054,4.313973903656006,525212000,0.0,0.0,4.271747350692749,,4.265272253596634,3.921096640609039,63.79473499663177,0.16430758016247538,0.130151059132021,4.058876478672028,4.55968347566544,3.558069481678616
2019-03-26 00:00:00-04:00,4.4557208243826,4.511823793451573,4.334329717182809,4.390681266784668,703508000,0.0,0.0,4.307370328903199,,4.288073892358095,3.9395117239884754,70.28441401764333,0.16478557058732246,0.1370779614230813,4.0836161255836485,4.599189308275481,3.5680429428918163
2019-03-27 00:00:00-04:00,4.416249870253587,4.462670976092189,4.311987633773278,4.381495475769043,474372000,0.0,0.0,4.326931953430176,,4.305059634796448,3.956844420136733,73.17899899740868,0.16254939661594392,0.14217224846165383,4.109992003440857,4.630054604813148,3.5899294020685653
2019-03-28 00:00:00-04:00,4.407562013196958,4.465899372375911,4.346990743390397,4.400115013122559,480264000,0.0,0.0,4.355951738357544,,4.322342430855741,3.9742275806459815,72.8883377166069,0.16043031290456433,0.14582386135023592,4.1385276317596436,4.656390545777,3.620664717742287
2019-03-29 00:00:00-04:00,4.466889860764587,4.481784799839448,4.416496690005557,4.457456588745117,456896000,0.0,0.0,4.380155277252197,,4.346908641381082,3.99317773782634,68.44206965042474,0.16151605320423457,0.14896229972103567,4.167212092876435,4.689196446292946,3.6452277394599237
2019-04-01 00:00:00-04:00,4.549308290520308,4.555266173379963,4.4775660626722535,4.524980545043945,483824000,0.0,0.0,4.413246107101441,,4.379285351137965,4.014032749874089,69.26674612741238,0.1659125920816118,0.1523523581931509,4.1988631129264835,4.727300790052656,3.6704254358003117
2019-04-02 00:00:00-04:00,4.54906029576324,4.587289611026662,4.506114106104794,4.542853832244873,440920000,0.0,0.0,4.431342935562133,,4.409025074975585,4.034770831535689,65.66448134356779,0.16889222132542425,0.1556603308196056,4.231730496883392,4.75987561859206,3.7035853751747236
2019-04-03 00:00:00-04:00,4.592501923831443,4.741448026869244,4.587536943249974,4.682365894317627,783504000,0.0,0.0,4.4666430950164795,,4.458723405765046,4.060166716350667,73.7927551834194,0.18043115834760037,0.16061449632520455,4.277121758460998,4.795782871829882,3.7584606450921147
2019-04-04 00:00:00-04:00,4.666975395611012,4.715879466901182,4.610624325886881,4.6734299659729,457376000,0.0,0.0,4.477367258071899,,4.497760962166474,4.0842162555515396,70.69775299590489,0.1867026029460499,0.16583211764937364,4.325529217720032,4.798144976714435,3.852913458725628
2019-04-05 00:00:00-04:00,4.716624718979463,4.757585108286332,4.680133097350476,4.740207672119141,481744000,0.0,0.0,4.510756015777588,,4.541842182157867,4.109941409142426,73.70687674516321,0.19481545942720135,0.1716287860049392,4.37556266784668,4.79596178641602,3.95516354927734
2019-04-08 00:00:00-04:00,4.709673202116673,4.786132299517222,4.685593565147603,4.761059761047363,424192000,0.0,0.0,4.555464601516723,,4.581699923774139,4.135475462158306,69.86160704753001,0.20061498132064326,0.17742602506808003,4.413605976104736,4.82865281997034,3.9985591322391323
2019-04-09 00:00:00-04:00,4.727545873670863,4.738716841850324,4.6560517720196275,4.698253154754639,439972000,0.0,0.0,4.58622179031372,,4.602891420316048,4.157545175593456,67.81771582344427,0.19786234205915498,0.18151328846629503,4.4467960596084595,4.839757206060568,4.053834913156351
2019-04-10 00:00:00-04:00,4.697509891509584,4.794572771996036,4.693041597478721,4.7687554359436035,444772000,0.0,0.0,4.624947786331177,,4.6330485140665125,4.181514205411109,61.65716123452075,0.19907498795130607,0.18502562836329725,4.475939869880676,4.87385038936533,4.078029350396022
2019-04-11 00:00:00-04:00,4.771237785385596,4.802764896674223,4.705453438550775,4.75485372543335,374600000,0.0,0.0,4.660421657562256,,4.65519491613321,4.20399810815708,74.10709220700237,0.19664743745059177,0.18734999018075615,4.5081866979599,4.885184218897886,4.131189177021914
2019-04-12 00:00:00-04:00,4.793580875436547,4.797552956233856,4.708185162932236,4.716873645782471,471708000,0.0,0.0,4.686363363265992,4.125414032936096,4.666409230614893,4.224110874338468,80.1337101316131,0.189474764038275,0.18777494495225994,4.533259320259094,4.894651292548487,4.171867347969701
2019-04-15 00:00:00-04:00,4.709175579955406,4.714140559960561,4.545335027677716,4.58505392074585,440092000,0.0,0.0,4.6923707008361815,4.145332565307617,4.651617356093249,4.2382655036093455,63.43034607368241,0.17118035792555197,0.18445602754691837,4.552808403968811,4.877368421923081,4.228248386014541
2019-04-16 00:00:00-04:00,4.624277587838532,4.691054831273946,4.5915094703823955,4.6721882820129395,394964000,0.0,0.0,4.705304145812988,4.164786682128907,4.655357524442284,4.255282083154585,68.13246823240654,0.16184724967135633,0.17993427197180598,4.568323540687561,4.884000542108157,4.252646539266965
2019-04-17 00:00:00-04:00,4.707191788658597,4.728044145406275,4.627009173912103,4.649351119995117,351004000,0.0,0.0,4.702002668380738,4.183402156829834,4.654265450906435,4.270735770873822,65.4651626563275,0.15086880435771555,0.1741211784489879,4.584322881698609,4.880861234719206,4.287784528678011
2019-04-18 00:00:00-04:00,4.656052982312081,4.6900621095954165,4.596970841730659,4.624773979187012,380988000,0.0,0.0,4.697137069702149,4.200013356208801,4.648903365139267,4.284619622180221,60.82212229439232,0.1385875860633874,0.1670144599718678,4.587252163887024,4.884193427259979,4.290310900514069
2019-04-22 00:00:00-04:00,4.601191220347752,4.694282492094987,4.56966458237769,4.678643226623535,279936000,0.0,0.0,4.690980625152588,4.220469493865966,4.654310612681861,4.300071528236822,60.11764897955082,0.1316834651318457,0.1599482610038634,4.6008683204650875,4.887678347234681,4.314058293695494
2019-04-23 00:00:00-04:00,4.691798796105448,4.764534382746996,4.6821174161796595,4.733255386352539,346856000,0.0,0.0,4.688200187683106,4.241645889282227,4.668664207894712,4.31705913051587,61.95812003131324,0.1291301128689133,0.15378463137687337,4.621832394599915,4.880233567868162,4.363431221331668
2019-04-24 00:00:00-04:00,4.743683564760098,4.786381654836479,4.682864188966545,4.745669841766357,318204000,0.0,0.0,4.6929418563842775,4.263923664093017,4.682665232235011,4.333867393702163,54.731090676090034,0.12664838189399852,0.14835738148029842,4.639581823348999,4.879216222583154,4.399947424114845
2019-04-25 00:00:00-04:00,4.705453615936795,4.727795559758167,4.560231454584585,4.639917373657227,499296000,0.0,0.0,4.6800580501556395,4.281745386123657,4.674892894311777,4.345869353700401,47.812028937591414,0.11482462504860447,0.14165083019395963,4.652502918243409,4.859139910437287,4.44586592604953
2019-04-26 00:00:00-04:00,4.486005694939584,4.490474461932608,4.3020575522728395,4.420966148376465,868988000,0.0,0.0,4.6466692924499515,4.294339957237244,4.628724395050811,4.348814326040639,32.612320331101884,0.08678626054564464,0.13067791626429665,4.653545475006103,4.854965383987049,4.452125566025157
2019-04-29 00:00:00-04:00,4.428909743079236,4.47955150658201,4.35667083349959,4.451748371124268,391920000,0.0,0.0,4.620156764984131,4.306731810569763,4.596546936155075,4.352850955259605,33.333453235376794,0.06628542566371287,0.1177994181441799,4.653260064125061,4.855862601838991,4.450657526411131
2019-04-30 00:00:00-04:00,4.419476101242905,4.518773343539201,4.400361447205276,4.493204593658447,362920000,0.0,0.0,4.610971832275391,4.318559098243713,4.577757419337506,4.35835501951054,38.691224441922145,0.052775177617475855,0.10479457003883909,4.651671266555786,4.8589537473067885,4.444388785804783
2019-05-01 00:00:00-04:00,4.545583444504306,4.587784826056017,4.47979864552025,4.480047225952148,354280000,0.0,0.0,4.591757726669312,4.330470428466797,4.559991929631077,4.363127262900408,33.0020769265754,0.040539208332685206,0.09194349769760832,4.6485309362411495,4.8644768218788474,4.432585050603452
2019-05-02 00:00:00-04:00,4.489730044997602,4.589275412962672,4.446535748325807,4.547570705413818,394684000,0.0,0.0,4.581579685211182,4.342784905433655,4.557733525227939,4.370360339077404,38.520848187171566,0.03587712582065894,0.08073022332221845,4.64179117679596,4.861668964818199,4.42191338877372
2019-05-03 00:00:00-04:00,4.556011409774838,4.565940899846128,4.481538103549911,4.543102741241455,336824000,0.0,0.0,4.573412561416626,4.356388826370239,4.555073382684942,4.377134550926975,40.0057591996358,0.0314592221428347,0.07087602308634171,4.635274815559387,4.858897516114859,4.411652115003915
2019-05-06 00:00:00-04:00,4.356672026894484,4.476822135440193,4.319435606922699,4.464658260345459,422176000,0.0,0.0,4.5520140647888185,4.366727628707886,4.5386342695323085,4.380566853257112,42.62263372513637,0.02138171255576715,0.0609771609802268,4.621497344970703,4.851754187181639,4.391240502759768
2019-05-07 00:00:00-04:00,4.416249948239451,4.416249948239451,4.249182070515127,4.297341346740723,555220000,0.0,0.0,4.5084226608276365,4.373968081474304,4.494762829024747,4.377303107903528,29.085995501729556,-0.00010465658269254163,0.04876079746764293,4.598311424255371,4.8605624965616405,4.336060351949102
2019-05-08 00:00:00-04:00,4.269786502084697,4.397631696559384,4.257870736017951,4.31744909286499,419168000,0.0,0.0,4.4656005859375,4.382399296760559,4.462523967904791,4.374955891627508,31.42546826673926,-0.01533347708202637,0.03594194255770907,4.579271221160889,4.865196839541013,4.293345602780765
2019-05-09 00:00:00-04:00,4.2484383763267335,4.258119760785058,4.10594678732724,4.224854946136475,660248000,0.0,0.0,4.424094343185425,4.389816837310791,4.419311418492369,4.369069580039624,29.202299054657843,-0.03447657633384171,0.021858238779398916,4.552076196670532,4.864366268517882,4.239786124823182
2019-05-10 00:00:00-04:00,4.194070866419215,4.259607085581617,4.0711902187464375,4.19084358215332,569500000,0.0,0.0,4.40108208656311,4.397045660018921,4.377771811885269,4.362080325220553,24.097085982309878,-0.051794992802338236,0.007127592463051486,4.52387568950653,4.860017600691662,4.187733778321399
2019-05-13 00:00:00-04:00,4.058779792142141,4.081866531226427,3.9175292331966305,3.9334168434143066,656912000,0.0,0.0,4.349248933792114,4.398038649559021,4.296979999436003,4.3452699926007,15.054448030100062,-0.08530876272347587,-0.011359678574253984,4.484702849388123,4.899536306371372,4.069869392404874
2019-05-14 00:00:00-04:00,3.973135043120067,4.057786409733246,3.9344092789353184,4.022535800933838,524880000,0.0,0.0,4.302182054519653,4.400650162696838,4.2470810542537905,4.3326137497902355,20.39033042076555,-0.10348460564903839,-0.029784663989210865,4.456576943397522,4.916581290586057,3.9965725962089866
2019-05-15 00:00:00-04:00,3.966929892956067,3.9979603216684643,3.9075998704555692,3.9614686965942383,502320000,0.0,0.0,4.2503242015838625,4.40216941356659,4.195151534679326,4.3180590418217655,21.16483675050989,-0.12141707659901524,-0.048111146511171744,4.421040964126587,4.919144062218554,3.92293786603462
2019-05-16 00:00:00-04:00,3.956006413186638,4.01930850256301,3.913556913256875,3.9766104221343994,781088000,0.0,0.0,4.19322817325592,4.4062108087539675,4.155416786943884,4.304668899873241,27.156682189187805,-0.1328751759999358,-0.06506395240892456,4.387403929233551,4.910807926285387,3.8639999321817156
2019-05-17 00:00:00-04:00,3.934658185728068,4.063992981008718,3.8462835440704324,3.885754108428955,1022068000,0.0,0.0,4.12749330997467,4.409820275306702,4.1063872090320785,4.28824086883621,22.596133644917202,-0.14758586948998076,-0.0815683358251358,4.350452935695648,4.906618618742734,3.7942872526485614
2019-05-20 00:00:00-04:00,3.7869528719171863,3.842062933767943,3.742268986796391,3.7670934200286865,572064000,0.0,0.0,4.057736825942993,4.410371370315552,4.04469742921328,4.267803713981014,17.2891949432435,-0.16689526124784404,-0.09863372090967745,4.304875445365906,4.896096229348385,3.713654661383427
2019-05-21 00:00:00-04:00,3.8279134310166425,3.86514984810993,3.7891874246633384,3.849262237548828,361848000,0.0,0.0,4.012928915023804,4.407352743148803,4.009163758001561,4.251390322748379,23.247029339744515,-0.17356698431866224,-0.11362037359147441,4.26067578792572,4.8492201832734185,3.672131392578022
2019-05-22 00:00:00-04:00,3.8105364326331497,3.8366018770082735,3.767341895643372,3.7782647609710693,325868000,0.0,0.0,3.9590104818344116,4.402229008674621,3.967182122177835,4.232836379149269,17.467918116058783,-0.18247976281261558,-0.12739225143570265,4.212305533885956,4.7919667665857375,3.632644301186174
2019-05-23 00:00:00-04:00,3.715955704242013,3.715955704242013,3.5972954276334876,3.6571221351623535,591844000,0.0,0.0,3.9022372007369994,4.391653866767883,3.910807579084111,4.210259349973311,15.89903667562794,-0.19704696667937016,-0.14132319448443617,4.1631657719612125,4.756659678987395,3.56967186493503
2019-05-24 00:00:00-04:00,3.67598826234057,3.711238875262844,3.5965504481161252,3.603253126144409,357584000,0.0,0.0,3.8434781551361086,4.381520586013794,3.8548885876405286,4.186455184332963,16.205613823073563,-0.21051171154872117,-0.15516089789729318,4.122280120849609,4.752522303455638,3.49203793824358
2019-05-28 00:00:00-04:00,3.620877966646721,3.6536460844718195,3.5560862887701266,3.558072328567505,428356000,0.0,0.0,3.8059437036514283,4.368373608589172,3.8009219950817967,4.161812719400984,17.923235964652577,-0.22226618540920606,-0.16858195539967577,4.077596318721771,4.735595359350871,3.4195972780926724
2019-05-29 00:00:00-04:00,3.510409509567113,3.54541177425399,3.449093460426626,3.4838476181030273,559800000,0.0,0.0,3.752074885368347,4.354169116020203,3.7432721083583838,4.135225852683417,15.452599094671385,-0.2348636425687558,-0.1818382928334918,4.027128469944,4.705429786168639,3.3488271537193617
2019-05-30 00:00:00-04:00,3.4870787827517336,3.522866647197007,3.4189824131118676,3.4572556018829346,394300000,0.004,0.0,3.701653575897217,4.336076517105102,3.691269107181029,4.108638784024575,16.34689257434364,-0.2441782368786236,-0.19430628164251817,3.9759888887405395,4.66465728498869,3.2873204924923893
2019-05-31 00:00:00-04:00,3.4082956012937635,3.4756463241221667,3.3648033750098754,3.3665430545806885,389720000,0.0,0.0,3.6406468391418456,4.316820092201233,3.6322280067082398,4.07953699071305,15.57265310975292,-0.25592966654290317,-0.20663095862259517,3.916937506198883,4.601770470232551,3.2321045421652155
2019-06-03 00:00:00-04:00,3.377726747515625,3.4164969521991555,3.2954645539373297,3.3247907161712646,478644000,0.0,0.0,3.5845504999160767,4.291992139816284,3.5763303175196985,4.049939097593764,18.99463325371353,-0.26555072057985196,-0.21841491101404656,3.8560219049453734,4.522840369284409,3.189203440606338
2019-06-04 00:00:00-04:00,3.388910318661184,3.559151228376449,3.3667915028631157,3.5539321899414062,641836000,0.0,0.0,3.5632343769073485,4.274944381713867,3.5722579306872815,4.03048784631328,29.108318466376303,-0.25178327246668264,-0.2250885833045738,3.810485601425171,4.424603966469477,3.1963672363808646
2019-06-05 00:00:00-04:00,3.627744892643585,3.633212558722101,3.4749010028036733,3.511185884475708,511616000,0.0,0.0,3.5294267416000364,4.258888621330261,3.561153922285177,4.0101230634961205,29.59172492668735,-0.2415374469169711,-0.22837835602705325,3.77117782831192,4.353924730695542,3.1884309259282984
2019-06-06 00:00:00-04:00,3.5154106121664577,3.5979214292520445,3.5129252880520987,3.573317289352417,408140000,0.0,0.0,3.5089319944381714,4.2425413417816165,3.5633654435701296,3.9929934252944066,32.468207097979146,-0.22580117583324943,-0.2278629199882925,3.7339712381362915,4.262349325350781,3.205593150921802
