Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Close
2019-05-15,-3.113446222502151,-1.4302800000483171,0.1663355049011673,-0.5367939063453295,0.6877770544700047,-0.8130177250195458,-0.11375167418430651,0.10969879384036667,0.2268450937723345,-1.4512234141301201,3.961467742919922
2019-05-16,-3.200249589579934,-1.1038536306309266,0.3539604303209694,-1.0566952812540964,0.3316884603423432,-0.0831739629700738,0.41247313960912996,-0.5824995604177847,1.037166930509603,-1.3127349811278934,3.9766104221343994
2019-05-17,-3.283241757103596,-1.258302187642676,0.25751019098231087,-1.510255074825807,0.9340022504576598,-0.5460514852699403,0.33465578666574886,-1.1153111944068006,2.1741662773070933,-1.0808358018019386,3.885754108428955
2019-05-18,-3.2825934711008125,-1.1665485818153862,0.3157579399568835,-1.5227713740420672,0.5114699152577505,-0.011383180148611376,0.6304482656760938,-1.1643289653709525,1.9850680869899706,-1.374796302331655,3.885754108428955
2019-05-19,-3.2825934711008125,-1.1665485818153862,0.3157579399568835,-1.5227713740420672,0.5114699152577505,-0.011383180148611376,0.6304482656760938,-1.1643289653709525,1.9850680869899706,-1.374796302331655,3.885754108428955
2019-05-20,-3.154701679322362,-1.5983647365310978,0.06718414245454961,-0.6706705041427512,1.0204478843528693,-1.1445092344932644,-0.2253799115067047,-0.031240627014107146,0.6424572004237559,-1.386299095106116,3.7670938968658447
2019-05-21,-3.0868603989009937,-1.307176074121579,0.24833378091012057,-0.28430771353480605,-0.07333216941755334,-0.04051046361191375,0.21584266723224557,0.3787670283851446,-0.6047719146179533,-1.8632968696848102,3.849261999130249
2019-05-22,-3.08409840792659,-1.6427896984171817,0.04791807803496901,-0.21055580125461668,0.7263842218606291,-1.062149528472328,-0.3276666541772953,0.536472454744962,-0.3548473754588193,-1.617604688376269,3.77826476097107
2019-05-23,-3.1757228033970053,-1.6547569124707633,0.035123697405319836,-0.7111087565891298,1.0590067144477429,-1.1729540736563877,-0.21803904768773488,-0.0758129770621318,0.7404104286482316,-1.4087680769004047,3.6571216583251953
2019-05-24,-3.1068200022117813,-1.6659405625428596,0.03583675863018033,-0.27658887764441875,0.6722599030626294,-0.9578304087895454,-0.24088264091172112,0.4515969758445115,-0.25831376798874267,-1.7009542515866436,3.603253126144409
2019-05-25,-3.106402056077163,-1.6067875579612951,0.07338873635238906,-0.28465806139156546,0.3998558167645247,-0.6131329288671541,-0.050186986955338145,0.4199955101116176,-0.3802242478803936,-1.8904688399000924,3.603253126144409
2019-05-26,-3.106438892780708,-1.613050442956372,0.08725093739695068,-0.2863783395411553,0.3972567918005442,-0.61514219595153,-0.05033690338518371,0.4231152235249413,-0.3783901245381783,-1.8913697556556515,3.603253126144409
2019-05-27,-3.0933428995749486,-0.5349411106768113,-1.7419151970139175,0.08054923358041674,0.0817263291132108,-0.6996322038589486,-0.23337640771936685,0.3861460185145201,-0.12404641991470614,-1.9765095392700325,3.603253126144409
2019-05-28,-3.1200383529257563,-0.5213484635097445,-1.7382575357656362,-0.04162292218258669,0.30751433708342546,-0.9182685518745741,-0.32446416248987975,0.24914382591773798,0.2241907874918088,-1.7057837896961725,3.558072328567505
2019-05-29,-3.169215669645106,-0.582337697888893,-1.7761151081082656,-0.2931496382801251,0.5194308532271324,-1.0246907377100585,-0.2861338242648835,-0.05413648706584956,0.7927438676612275,-1.6571101657051017,3.4838478565216064
2019-05-30,-3.0545751489818884,-0.4110726860466982,-1.9895914025729675,0.20524621565661433,3.038844729924852,3.11201077340235,-1.0231299749091165,5.186565889808199,2.5031063769979633,-1.8148666092038581,3.4572558403015137
2019-05-31,-3.1268890934082565,-0.6721622790371657,-1.8268237774319593,0.031207381132958747,0.5681475046255215,-1.2887759683710782,-0.5341548512010961,0.3684984756828862,0.21763190795762233,-1.638002188539934,3.3665432929992676
2019-06-01,-3.124658248905036,-0.5703138424648269,-1.7664542932437144,-0.0057808300954433145,0.07960883113776014,-0.6792554786685421,-0.19716786383618415,0.3236571951018943,-0.010337368388721858,-1.9806448597549753,3.3665432929992676
2019-06-02,-3.124658248905036,-0.5703138424648269,-1.7664542932437144,-0.0057808300954433145,0.07960883113776014,-0.6792554786685421,-0.19716786383618415,0.3236571951018943,-0.010337368388721858,-1.9806448597549753,3.3665432929992676
2019-06-03,-3.1564514181870083,-0.5028758322021876,-1.7326136453323888,-0.1578616174147525,0.28799612261187685,-0.8649018206132079,-0.2718892014590802,0.14748061195476855,0.38876828659187185,-1.6279541666304516,3.3247900009155273
2019-06-04,-3.19787352701068,0.1546071813968317,-1.339923646154546,-0.4821735277972351,-1.2928290171931525,1.2622201908825255,0.927131946810928,-0.3908059255806582,0.22730751377725372,-2.1527061853767653,3.553932428359986
2019-06-05,-3.1576991620619763,-0.20051469452180692,-1.5622580035852844,-0.19016319942617502,0.1667368607794009,-0.7359951962693844,-0.25988336152865615,0.09662931276230168,0.41859442957216264,-1.1386882892074366,3.511185646057129
2019-06-06,-3.1234637687379383,-0.034747317512413535,-1.459856645568995,-0.003781039101358975,-0.4404165006542793,-0.10171109619687221,0.007527599758465513,0.2890477252516358,-0.2288013422565927,-1.4313110477560291,3.573317766189575
2019-06-07,-3.1003159992769564,0.07066053301295096,-1.4018466698050271,0.12570170644277714,-0.4081749267249986,-0.23947845724644676,-0.14381400442341188,0.4577612558050192,-0.4415597807872977,-1.1421049366905223,3.6160638332366943
2019-06-08,-3.10065542840063,0.02262024541440869,-1.432343984733155,0.1322549814731925,-0.18694574755905038,-0.5194197076884455,-0.29868481994090235,0.4834259454193967,-0.3425518849635836,-0.9881933071613123,3.6160638332366943
2019-06-09,-3.10065542840063,0.02262024541440869,-1.432343984733155,0.1322549814731925,-0.18694574755905038,-0.5194197076884455,-0.29868481994090235,0.4834259454193967,-0.3425518849635836,-0.9881933071613123,3.6160638332366943
2019-06-10,-3.1371885968724365,-0.29633800789689146,-1.8447819135473014,-0.3995971616090976,1.909478583298423,1.452315756876581,0.7531161604988224,-1.1901188693813174,-2.3010837169771525,-0.048716012105387084,3.68888258934021
2019-06-11,-3.128081520865401,-0.3448549806858577,-1.8737875159493513,-0.36600025614397264,2.0080384948582872,1.3185111299995664,0.6767000020777246,-1.1399353856762013,-2.323535972557924,-0.06164488173253801,3.746540546417236
2019-06-12,-3.123354612037101,-0.5779082962466502,-2.0186412265018374,-0.30044991146564837,2.873104997942174,0.2089833896046878,0.0606755535268307,-0.9871782760994954,-2.0220441722861446,0.4337810081353604,3.633460998535156
2019-06-13,-3.100394310288111,-0.19172385285193924,-1.7881681996401089,-0.2068472503745324,1.9506132698141867,1.27279511410015,0.5581859935211736,-0.9383810913798389,-2.6410333593774755,0.20956897442455277,3.6846578121185303
2019-06-14,-3.1306288108268103,-0.3590130496308365,-1.8946430980359772,-0.35562399162485936,2.707844520254213,0.4266506841714603,0.1546247329146766,-1.0684786659121235,-1.9939807732573918,0.6528222847901317,3.594691038131714
2019-06-15,-3.1299360081373693,-0.2609588812389486,-1.8323955761549087,-0.36899976361691134,2.256297615114635,0.9980337437414104,0.4707287735616317,-1.1208624030413339,-2.196064011608353,0.3386760214404306,3.594691038131714
2019-06-16,-3.1299360081373693,-0.2609588812389486,-1.8323955761549087,-0.36899976361691134,2.256297615114635,0.9980337437414104,0.4707287735616317,-1.1208624030413339,-2.196064011608353,0.3386760214404306,3.594691038131714
2019-06-17,-3.074055887358915,-0.5967341446230516,0.5707096240479402,-0.05108686433301248,-0.10108295059039818,-0.3158432175168863,-0.20831866844146554,0.7252267813033334,-0.9989461365189461,-0.3333014517367707,3.604383707046509
2019-06-18,-3.1554796083338057,0.041269735998959056,0.9425695708520453,-0.6246714586072113,-1.107838972140579,1.242931547495379,0.7492622334675791,-0.08838630266431456,-0.40701200478050853,-0.3523667447255898,3.7994771003723145
2019-06-19,-3.073523842294796,-0.20063302204839353,0.7928651495681671,-0.11839857752965521,-0.2139893954185172,-0.18077033087634364,-0.2012802088414317,0.6288253749968697,-0.8992197307250088,0.303009989860152,3.805440902709961
2019-06-20,-3.0720076086777857,0.010657743910852587,0.9129352753109907,-0.13842777901599612,-0.37055672380821625,0.0036589488306526994,-0.1372775819597345,0.5910037171239753,-0.9263805176531238,0.540126297841621,3.8297972679138184
2019-06-21,-3.0990459933321906,-0.06984953209011087,0.8602283029209884,-0.2905508130757763,0.06649460488120092,-0.44267606049173364,-0.32587052508310055,0.4310915357879906,-0.43251791356430336,0.7937259404869762,3.771641492843628
2019-06-22,-3.098615127910418,-0.008868027161431178,0.8989410636800966,-0.2988694263385827,-0.21432986462271192,-0.08732350960301856,-0.1292802074165789,0.3985132254895384,-0.5581968132746215,0.5983531968191916,3.771641492843628
2019-06-23,-3.098615127910418,-0.008868027161431178,0.8989410636800966,-0.2988694263385827,-0.21432986462271192,-0.08732350960301856,-0.1292802074165789,0.3985132254895384,-0.5581968132746215,0.5983531968191916,3.771641492843628
2019-06-24,-3.0530952315260786,-0.21975091650276882,0.7824651841498153,-0.03656106075071093,-0.2761410517242227,-0.13695418459819234,-0.19541756130357466,0.729008245838662,-1.102617351294526,0.140805860002784,3.7940094470977783
2019-06-25,-3.0602180158467687,-0.2316382436742806,0.771429087320575,-0.08145805428727888,-0.025587072956596728,-0.4244624434992426,-0.34510898353917496,0.691036842350858,-0.8932343367012585,0.3708243426419853,3.764682531356811
2019-06-26,-3.1338385369624753,0.23720631796809272,1.0503191577187254,-0.6150765213106499,-1.100707350753565,1.2243788320514029,0.6940906253197182,-0.0777469747298618,-0.43013743915102115,-0.07751837065808923,3.9580371379852295
2019-06-27,-3.083529149688428,0.13843534868892776,0.9879030422658373,-0.33411639510634145,-0.660095161932777,0.5037149934732955,0.19977242626606406,0.3146689045318664,-0.7311495783508621,0.2786696043117016,4.056702136993408
2019-06-28,-3.0647050337512622,0.019393457386333888,0.9153787267342886,-0.238202916989286,-0.3024716585797616,0.01023029786268597,-0.09192302966623277,0.464233086203626,-0.7393637923493984,0.4322465164654178,4.081555366516113
2019-06-29,-3.064878867577177,-0.005209696582662543,0.8997599581480558,-0.23484674985053264,-0.18917226281137153,-0.1331376549783556,-0.17123792784757666,0.4773768940722574,-0.6886582985469194,0.5110701811064513,4.081555366516113
2019-06-30,-3.064878867577177,-0.005209696582662543,0.8997599581480558,-0.23484674985053264,-0.18917226281137153,-0.1331376549783556,-0.17123792784757666,0.4773768940722574,-0.6886582985469194,0.5110701811064513,4.081555366516113
2019-07-01,-3.1558884009789483,0.15316539925404157,0.9903011764818084,-0.8291760981976225,-0.3201905302002407,0.39824254388904673,0.31095761392100557,-0.30039079014627756,0.35223878313601426,0.45578707116277783,4.129769802093506
2019-07-02,-3.0457569262152475,1.2060742997299174,-1.2892355245737408,0.20779417601937528,-0.11872802793692738,-0.7793507574771905,-0.6942749381479181,0.4766717795464448,-0.19453816881199856,0.743278010408723,4.031848430633545
2019-07-03,-2.996471486391721,1.2334969986154238,-1.26516196025613,0.4791833531237299,-0.6376668210622628,-0.28856672570096276,-0.505738610881048,0.7835875289966296,-0.9676688315083541,0.2797317857659293,4.044773101806641
2019-07-04,-2.996562444178479,1.2206235062412643,-1.2733344123954777,0.48093945285474776,-0.5783834092989077,-0.36358337803439045,-0.5472397833803725,0.7904649687987569,-0.9411374043337419,0.3209759224704493,4.044773101806641
2019-07-05,-3.043190872451815,1.2713362032200557,-1.250516666482825,0.21125583677127402,-0.27816374151000917,-0.5832815636688192,-0.5953604270564398,0.469455605162761,-0.28481140479042916,0.6723868461327048,3.982144594192505
2019-07-06,-3.042751530699696,1.3335173852512385,-1.2110423172271436,0.20277357307268973,-0.5645128153391266,-0.2209382322292487,-0.3949026268974117,0.4362363882000832,-0.41296276067293586,0.4731705730652178,3.982144594192505
2019-07-07,-3.042751530699696,1.3335173852512385,-1.2110423172271436,0.20277357307268973,-0.5645128153391266,-0.2209382322292487,-0.3949026268974117,0.4362363882000832,-0.41296276067293586,0.4731705730652178,3.982144594192505
2019-07-08,-3.026677127057791,1.07377572369836,-1.3624593591664638,0.3220748744750463,-0.16250118442827344,-0.7700168113438862,-0.6941563820201715,0.620309026442175,-0.4513561910076797,0.41780492108353273,3.907088041305542
2019-07-09,-3.034863677962113,0.9228866921664707,-1.4421814422776456,0.26216398306637584,-0.4181687935418968,-0.37928244060801364,-0.40575662593041634,0.5228808183296496,-0.49397313857975644,-0.22291934721804998,3.909574508666992
2019-07-10,-3.063855303655355,1.1167861826642733,-1.328707215572318,0.05634723022255555,-0.7398974442318124,0.13402461072123767,-0.08072384509302079,0.23319908755790936,-0.2619787243734409,-0.2511485422805431,3.977919101715088
2019-07-11,-3.127136207883793,1.4330270295476948,-1.1460359933369446,-0.37525904814104233,-1.1386564060068831,0.8725513622520141,0.4251030667155916,-0.3518970036796714,0.3562212314342069,-0.1956333499139192,4.132503509521484
2019-07-12,-3.066047216139698,1.396923479195518,-1.1737239483965056,-0.009746576806004801,-0.6723578695256198,0.050691857536316186,-0.1749339833715533,0.15145745814313127,-0.07456335900241265,0.3767971287426055,4.165556907653809
2019-07-13,-3.0662741647159804,1.3648028563193753,-1.1941150159880967,-0.005364936179398685,-0.5244399575311948,-0.1364820288497454,-0.2784834687811481,0.16861734326342126,-0.008364852655201467,0.47970528469857376,4.165556907653809
2019-07-14,-3.0662741647159804,1.3648028563193753,-1.1941150159880967,-0.005364936179398685,-0.5244399575311948,-0.1364820288497454,-0.2784834687811481,0.16861734326342126,-0.008364852655201467,0.47970528469857376,4.165556907653809
2019-07-15,-2.9980027582598643,1.2484022240184278,-1.2587668646266383,0.4009886782996535,-0.5230940355233903,-0.37621538157284157,-0.5305323387588492,0.6885859993796655,-0.7698678874282824,0.3596484062317265,4.157106399536133
2019-07-16,-3.012247596647021,1.3251104149009727,-1.2157767329548785,0.30804247507898086,-0.5478950983246924,-0.295975062213471,-0.4698930866170486,0.5678112153076673,-0.605506685359357,0.45401334378770664,4.152385234832764
2019-07-17,-3.0132960450455357,1.2715418319223188,-1.2413796994924964,0.27262025689606884,-0.8006607301606764,0.06237832230025727,-0.2325398463214427,0.5013963103020508,-0.682090286066394,0.020750114764164176,4.217747688293457
2019-07-18,-3.041898797116434,1.1409502436961034,-1.3195510327501376,0.09017989898143497,-0.4855341352534831,-0.20105344878034873,-0.2906404992308241,0.2909497241398317,-0.19768174037068081,0.026722443241381108,4.229428291320801
2019-07-19,-3.0135487013751368,0.9141611338398912,-1.450443947279697,0.2663226974123871,-0.20681169159049065,-0.6324980296893981,-0.5482559997012502,0.537374603168172,-0.4015007242186243,-0.08459737259981652,4.186183929443359
2019-07-20,-3.0132585848909037,0.9552220751899072,-1.424377316079204,0.26072148944454443,-0.39590045031226034,-0.39322695450545503,-0.4158849879801258,0.5154385081175191,-0.4861246431588885,-0.21614854993656613,4.186183929443359
2019-07-21,-3.0132585848909037,0.9552220751899072,-1.424377316079204,0.26072148944454443,-0.39590045031226034,-0.39322695450545503,-0.4158849879801258,0.5154385081175191,-0.4861246431588885,-0.21614854993656613,4.186183929443359
2019-07-22,-3.0011529866820217,1.0538142776824928,-1.363701701707265,0.3100530143558059,-0.7342190368355339,-0.005309370026740543,-0.22903284947611421,0.5517130649469687,-0.7447819001405662,-0.3854835651976316,4.257760047912598
2019-07-23,-3.039719204091795,0.20676102488863607,1.108841954302108,-0.30964010735292813,-0.6423739090132027,0.5045581133685609,0.1798791480107812,0.3494980543710095,-0.8255088814531263,0.29314730776343395,4.365620136260986
2019-07-24,-3.014410029534659,0.21464727869187333,1.1114151261715288,-0.18167543683725604,-0.5269861311195495,0.27783526472893727,0.0014584387035440295,0.520774576889161,-1.000668631868166,0.46885972208841376,4.440178394317627
2019-07-25,-3.027346260612164,-0.12494123313297655,0.9062420160977113,-0.22368910679200732,0.4136872592102409,-0.8449070181836125,-0.5589550276855789,0.5401867379637554,-0.46894304880149257,0.801935659875175,4.308957576751709
2019-07-26,-2.984243343272798,0.20589749552262046,1.1050621187984517,0.0013259664780426214,-0.43456964500095147,0.045641943136801026,-0.19594271763566423,0.7623686464588341,-1.291015267575561,0.6109464289650205,4.350958824157715
2019-07-27,-2.9845199193097876,0.16675296892442387,1.0802120811518432,0.006665752344378182,-0.2543061220069419,-0.182461764639331,-0.32213564986725135,0.7832809301995114,-1.2103409543014572,0.7363577904919393,4.350958824157715
2019-07-28,-2.9845199193097876,0.16675296892442387,1.0802120811518432,0.006665752344378182,-0.2543061220069419,-0.182461764639331,-0.32213564986725135,0.7832809301995114,-1.2103409543014572,0.7363577904919393,4.350958824157715
2019-07-29,-2.976744842812496,0.13502546819470132,1.0620897818962038,0.05463635500139786,-0.22634165304521217,-0.24333512937303955,-0.366519559253063,0.8468439155152294,-1.2879815551766203,0.7146191406765987,4.34474515914917
2019-07-30,-2.960885112083649,0.09407962246475868,1.0422160542165009,0.1425764913858914,-0.3127123797473051,-0.18154713427159203,-0.3504001462165102,0.9524176970283292,-1.5001345379984057,0.5571663772313444,4.3604021072387695
2019-07-31,-3.0257262749612464,-0.586247578009458,0.6451818286750021,-0.19921112735685625,0.7468947815400632,-1.2127278591655202,-0.668453217057103,0.5963248656703756,-0.39189956328487235,0.20609333848602,4.193143844604492
2019-08-01,-3.0237642919954397,-0.7194169321331266,0.5710033778039184,-0.3682956102564177,0.55056625445819,-0.8560232639898676,-0.3750067968133906,0.3882735063883865,-0.21864951515836034,-0.309963829019805,4.098702907562256
2019-08-02,-3.03913472917702,-0.2706653642862583,-1.378527381585973,-0.3165899299455166,1.6879709388861366,-0.22376793338290465,-0.10947287039252232,-0.48162552283171983,-0.9611502260710625,-0.1404320864140896,4.006002426147461
2019-08-03,-3.0384929876717695,-0.1798380182338577,-1.3208676481598525,-0.32897987614938057,1.2697041004169214,0.30550285368475444,0.18333356057587671,-0.5301484555920819,-1.1483394554747055,-0.4314250328668631,4.006002426147461
2019-08-04,-3.0384929876717695,-0.1798380182338577,-1.3208676481598525,-0.32897987614938057,1.2697041004169214,0.30550285368475444,0.18333356057587671,-0.5301484555920819,-1.1483394554747055,-0.4314250328668631,4.006002426147461
2019-08-05,-3.1065584104518233,-0.6404519987700359,-1.6000462842380885,-0.6232732887650052,2.6005247859776595,-1.1478393803060767,-0.45705824592556843,-0.8004222346392877,0.04669563262956675,0.058866080207561074,3.7475345134735103
2019-08-06,-3.037967962730403,-0.4743798519706117,-1.4825204279279958,-0.2359336516403842,1.1702929808584757,0.40363931441988515,0.27730687834082735,-0.4165159320055317,-1.388814120036654,-1.0523014494063392,3.786304473876953
2019-08-07,-3.0453941572059477,-0.44085292423468686,-1.4633017092739624,-0.2518236959403109,1.1538007004256738,0.42269758120956946,0.2836905362726666,-0.4372486675139492,-1.3570759277922333,-0.9678432758994138,3.824578285217285
2019-08-08,-3.0208645661861717,-0.2083910176318195,-1.325890492320685,-0.12075212393690964,0.7145238338665431,0.8607386871544759,0.4367212611945049,-0.3044177278941855,-1.7950417108119805,-0.9043661993213186,3.9331836700439458
2019-08-09,-3.039976959338095,-0.5981827662478836,-1.5612362530547357,-0.17057570185477136,1.7968632337704,-0.43618493761531074,-0.2124439001335926,-0.2833162010899412,-1.173858341495004,-0.4872377886131685,3.8317854404449463
2019-08-10,-3.0392454654127947,-0.4946525265097419,-1.4955123682965084,-0.1846984760695841,1.3200986034766817,0.16710838596035232,0.1213137324800352,-0.33862543426493413,-1.3872274053161187,-0.8189283071380966,3.8317854404449463
2019-08-11,-3.0392454654127947,-0.4946525265097419,-1.4955123682965084,-0.1846984760695841,1.3200986034766817,0.16710838596035232,0.1213137324800352,-0.33862543426493413,-1.3872274053161187,-0.8189283071380966,3.8317854404449463
2019-08-12,-3.029290470328275,-0.8013178353803769,-1.672876752604015,-0.07795809483797989,1.7168395565338983,-0.3649281492026657,-0.15329684183755132,-0.17028198686421242,-1.4054696883227846,-0.9568822914287114,3.7639377117156982
2019-08-13,-3.0243424043963496,0.6865569768925034,-2.6451326496921794,0.29379810773415227,-0.7894890007373371,0.04083472112881667,-0.007512200519883935,0.33758307151793465,-0.3358566077691526,-1.9292505867720926,3.8782594203948975
2019-08-14,-3.0526016775565137,0.4171891714604335,-2.8170098200193805,0.20194355705641115,0.4986088466530144,-1.512665204396916,-0.8232239595457331,0.32201303607735476,0.48394828323845807,-1.0324683003230057,3.729640483856201
2019-08-15,-3.07495150681897,0.46728729309797035,-2.7806238918701713,0.06895580416215698,-0.0032583067677581113,-0.796876722815256,-0.36993048382290605,0.11324631225538807,0.4730773584582559,-1.5274146461658287,3.697332382202149
2019-08-16,-3.2812054397132666,-0.19077206760427337,-2.8168214572547954,-1.8567521818450061,3.2077115651492125,4.197166245686521,2.640458394721239,-4.057011411354408,-1.9357756842020275,-0.30219402821448893,3.9654927253723145
2019-08-17,-3.283263369897683,-0.4820362845551498,-3.0017241086684594,-1.8170202273623777,4.549005442798902,2.4999060256059056,1.7014896860573412,-3.9014085601332216,-1.3354991519290802,0.6309592166012029,3.9654927253723145
2019-08-18,-3.283263369897683,-0.4820362845551498,-3.0017241086684594,-1.8170202273623777,4.549005442798902,2.4999060256059056,1.7014896860573412,-3.9014085601332216,-1.3354991519290802,0.6309592166012029,3.9654927253723145
2019-08-19,-3.1495748467660585,1.6687937006072044,-2.439115847886601,-0.4941377329260875,-1.681950562227839,1.5130660877220163,0.9242654922167719,-0.8123887154644248,0.9061093758168423,-1.4216993337048498,4.244339466094971
2019-08-20,-3.037775631045921,1.2726507382866328,-2.684851531642408,0.22592374906105978,-0.1812435140107381,-0.8014483667929715,-0.5860846789284229,0.2263457081275467,0.3247661089995975,-0.3159818911639089,4.172019004821777
2019-08-21,-3.018545269919274,1.5583932273855938,-2.513182015329519,0.28771758450869517,-0.9321520121546036,0.08039956665131909,-0.15892661294491095,0.24650634889828907,-0.15665605661645637,-0.5737605279848685,4.255523681640625
2019-08-22,-2.9758715581569377,1.5380945948626683,-2.529280244924785,0.540314846185956,-0.6544505607166858,-0.4287611152042033,-0.5395132090818203,0.5916328752355278,-0.4820742282897554,-0.23608855676796575,4.26173734664917
2019-08-23,-3.0628875293625266,1.4472261606643664,-2.5983947801127982,0.07175509666295297,0.40008720838109385,-1.4668666906733865,-0.9649899354870215,0.07619816692161914,0.9197841250652871,0.6151790031005917,4.037068843841553
2019-08-24,-3.0613917067655465,1.6589338272830396,-2.463996846538298,0.04287561581984182,-0.5748427025424311,-0.23319986884554286,-0.2824932099359066,-0.03690297847862675,0.483468448172894,-0.06309070721845123,4.037068843841553
2019-08-25,-3.0613917067655465,1.6589338272830396,-2.463996846538298,0.04287561581984182,-0.5748427025424311,-0.23319986884554286,-0.2824932099359066,-0.03690297847862675,0.483468448172894,-0.06309070721845123,4.037068843841553
2019-08-26,-2.981906328894441,1.6736655522952475,-2.448524109554902,0.5073131156632734,-0.9891707040628721,0.0006393820435950905,-0.30928863975140386,0.5254588910803513,-0.5880500524101115,-0.3560824906897369,4.111875057220459
2019-08-27,-2.9776649428992146,1.3888954197968142,-2.6205424236201824,0.5689665550281536,-0.19639832141462477,-1.0085781269264302,-0.8529020827223711,0.6663370059552572,-0.317239131418994,-0.03437877363648549,4.021162033081055
2019-08-28,-2.9031225354000236,1.5198893479832305,-2.8562300148791873,0.8052445751128217,2.2937185890035323,3.3432356773350604,-1.361386500041567,5.568253226746508,1.8503673917811168,-0.42367914590668154,4.010713577270508
2019-08-29,-2.9921385187480523,1.7573621769552856,-2.3967036077448114,0.42246758284026237,-1.2973792302361593,0.43796025301726615,-0.04317753859403365,0.3921481233406053,-0.5861366913144388,-0.5691881165155243,4.154505729675293
2019-08-30,-2.967852630434764,1.683958453970816,-2.4468725592077476,0.5762953727128866,-0.7404353589022687,-0.3601169308622053,-0.5468475361436831,0.6318943294882516,-0.5843265661731,-0.040851520436325076,4.1671905517578125
2019-08-31,-2.9679392646801372,1.6716968836654378,-2.454656546144742,0.5779679988883876,-0.6839698948190215,-0.4315677796238637,-0.5863760129210903,0.6384448605488097,-0.5590562704251858,-0.0015678616443869054,4.1671905517578125
2019-09-01,-2.9872012019438174,1.6599271914604226,-2.4568949315094866,0.5942668824559826,-0.6830582459924338,-0.43529989223994525,-0.5851059604342492,0.6429715788207694,-0.5614202937246823,-0.015438928898191408,4.1671905517578125
2019-09-02,-2.9872012019438174,1.6599271914604226,-2.4568949315094866,0.5942668824559826,-0.6830582459924338,-0.43529989223994525,-0.5851059604342492,0.6429715788207694,-0.5614202937246823,-0.015438928898191408,4.1671905517578125
2019-09-03,-2.9947643785191413,1.4159108906692137,-2.6004828598192034,0.576477704959447,-0.2402679401821896,-0.9518215804448735,-0.8216479885046275,0.6553248799514904,-0.3258692033916274,-0.03901248938109006,4.084102153778076
2019-09-04,-2.964034170275216,1.827745758826275,-2.3538820967017036,0.7053282039867376,-1.246231401424887,0.1903786696107603,-0.2971440223530375,0.7411988709947397,-1.044883483707701,-0.2758694224814069,4.198288917541504
